index,pair_id,split,sequence_length,protein_chain_id,ligand_chain_id,rhea_id,uniprot_id,reactant_model,product_model,seq_cluster,structure_cluster,combined_cluster
2514,split__Q96C23__RHEA_28675__00,train,342,A,B,RHEA:28675,Q96C23,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_088/split__Q96C23__RHEA_28675__00__reactant/split__Q96C23__RHEA_28675__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_088/split__Q96C23__RHEA_28675__00__product/split__Q96C23__RHEA_28675__00__product_model.cif,1355,1343,1268
2515,split__Q96C36__RHEA_14105__01,train,320,A,B,RHEA:14105,Q96C36,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_091/split__Q96C36__RHEA_14105__01__reactant/split__Q96C36__RHEA_14105__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_091/split__Q96C36__RHEA_14105__01__product/split__Q96C36__RHEA_14105__01__product_model.cif,1356,1344,1269
2516,split__Q96C36__RHEA_14109__00,train,320,A,B,RHEA:14109,Q96C36,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_090/split__Q96C36__RHEA_14109__00__reactant/split__Q96C36__RHEA_14109__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_090/split__Q96C36__RHEA_14109__00__product/split__Q96C36__RHEA_14109__00__product_model.cif,1356,1344,1269
2517,split__Q96CD2__RHEA_16793__00,train,204,A,B,RHEA:16793,Q96CD2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_095/split__Q96CD2__RHEA_16793__00__reactant/split__Q96CD2__RHEA_16793__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_095/split__Q96CD2__RHEA_16793__00__product/split__Q96CD2__RHEA_16793__00__product_model.cif,1357,1345,1270
2518,split__Q96DE0__RHEA_35207__01,train,195,A,B,RHEA:35207,Q96DE0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_100/split__Q96DE0__RHEA_35207__01__reactant/split__Q96DE0__RHEA_35207__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_100/split__Q96DE0__RHEA_35207__01__product/split__Q96DE0__RHEA_35207__01__product_model.cif,108,103,100
2519,split__Q96EM0__RHEA_10320__00,train,354,A,B,RHEA:10320,Q96EM0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_103/split__Q96EM0__RHEA_10320__00__reactant/split__Q96EM0__RHEA_10320__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_103/split__Q96EM0__RHEA_10320__00__product/split__Q96EM0__RHEA_10320__00__product_model.cif,1358,1346,1271
2520,split__Q96F10__RHEA_64804__00,train,170,A,B,RHEA:64804,Q96F10,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_105/split__Q96F10__RHEA_64804__00__reactant/split__Q96F10__RHEA_64804__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_105/split__Q96F10__RHEA_64804__00__product/split__Q96F10__RHEA_64804__00__product_model.cif,1359,1347,1272
2521,split__Q96G61__RHEA_32047__00,test,164,A,B,RHEA:32047,Q96G61,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_112/split__Q96G61__RHEA_32047__00__reactant/split__Q96G61__RHEA_32047__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_112/split__Q96G61__RHEA_32047__00__product/split__Q96G61__RHEA_32047__00__product_model.cif,1136,1122,1064
2522,split__Q96G61__RHEA_32051__01,test,164,A,B,RHEA:32051,Q96G61,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_113/split__Q96G61__RHEA_32051__01__reactant/split__Q96G61__RHEA_32051__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_113/split__Q96G61__RHEA_32051__01__product/split__Q96G61__RHEA_32051__01__product_model.cif,1136,1122,1064
2523,split__Q96GD0__RHEA_20533__00,train,296,A,B,RHEA:20533,Q96GD0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_114/split__Q96GD0__RHEA_20533__00__reactant/split__Q96GD0__RHEA_20533__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_114/split__Q96GD0__RHEA_20533__00__product/split__Q96GD0__RHEA_20533__00__product_model.cif,1202,1186,1125
2524,split__Q96GD0__RHEA_25112__01,train,296,A,B,RHEA:25112,Q96GD0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_115/split__Q96GD0__RHEA_25112__01__reactant/split__Q96GD0__RHEA_25112__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_115/split__Q96GD0__RHEA_25112__01__product/split__Q96GD0__RHEA_25112__01__product_model.cif,1202,1186,1125
2525,split__Q96GX9__RHEA_15549__00,train,242,A,B,RHEA:15549,Q96GX9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_123/split__Q96GX9__RHEA_15549__00__reactant/split__Q96GX9__RHEA_15549__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_123/split__Q96GX9__RHEA_15549__00__product/split__Q96GX9__RHEA_15549__00__product_model.cif,1360,1348,1273
2526,split__Q96I99__RHEA_22120__00,train,432,A,B,RHEA:22120,Q96I99,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_128/split__Q96I99__RHEA_22120__00__reactant/split__Q96I99__RHEA_22120__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_128/split__Q96I99__RHEA_22120__00__product/split__Q96I99__RHEA_22120__00__product_model.cif,1361,1349,1274
2527,split__Q96JD6__RHEA_20665__00,train,320,A,B,RHEA:20665,Q96JD6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_132/split__Q96JD6__RHEA_20665__00__reactant/split__Q96JD6__RHEA_20665__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_132/split__Q96JD6__RHEA_20665__00__product/split__Q96JD6__RHEA_20665__00__product_model.cif,1362,1350,1275
2528,split__Q96KN2__RHEA_59360__00,train,507,A,B,RHEA:59360,Q96KN2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_135/split__Q96KN2__RHEA_59360__00__reactant/split__Q96KN2__RHEA_59360__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_135/split__Q96KN2__RHEA_59360__00__product/split__Q96KN2__RHEA_59360__00__product_model.cif,1363,1351,1276
2529,split__Q96KN2__RHEA_59576__01,train,507,A,B,RHEA:59576,Q96KN2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_136/split__Q96KN2__RHEA_59576__01__reactant/split__Q96KN2__RHEA_59576__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_136/split__Q96KN2__RHEA_59576__01__product/split__Q96KN2__RHEA_59576__01__product_model.cif,1363,1351,1276
2530,split__Q96KP4__RHEA_67360__00,test,475,A,B,RHEA:67360,Q96KP4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_139/split__Q96KP4__RHEA_67360__00__reactant/split__Q96KP4__RHEA_67360__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_139/split__Q96KP4__RHEA_67360__00__product/split__Q96KP4__RHEA_67360__00__product_model.cif,861,844,806
2531,split__Q96KP4__RHEA_67364__01,test,475,A,B,RHEA:67364,Q96KP4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_140/split__Q96KP4__RHEA_67364__01__reactant/split__Q96KP4__RHEA_67364__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_140/split__Q96KP4__RHEA_67364__01__product/split__Q96KP4__RHEA_67364__01__product_model.cif,861,844,806
2532,split__Q96LJ7__RHEA_14981__01,train,313,A,B,RHEA:14981,Q96LJ7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_145/split__Q96LJ7__RHEA_14981__01__reactant/split__Q96LJ7__RHEA_14981__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_145/split__Q96LJ7__RHEA_14981__01__product/split__Q96LJ7__RHEA_14981__01__product_model.cif,1364,1352,1277
2533,split__Q96LJ7__RHEA_16705__00,train,313,A,B,RHEA:16705,Q96LJ7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_144/split__Q96LJ7__RHEA_16705__00__reactant/split__Q96LJ7__RHEA_16705__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_144/split__Q96LJ7__RHEA_16705__00__product/split__Q96LJ7__RHEA_16705__00__product_model.cif,1364,1352,1277
2534,split__Q96MA6__RHEA_12973__00,train,479,A,B,RHEA:12973,Q96MA6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_148/split__Q96MA6__RHEA_12973__00__reactant/split__Q96MA6__RHEA_12973__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_148/split__Q96MA6__RHEA_12973__00__product/split__Q96MA6__RHEA_12973__00__product_model.cif,1365,1353,1278
2535,split__Q96NR8__RHEA_25033__00,train,316,A,B,RHEA:25033,Q96NR8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_152/split__Q96NR8__RHEA_25033__00__reactant/split__Q96NR8__RHEA_25033__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_152/split__Q96NR8__RHEA_25033__00__product/split__Q96NR8__RHEA_25033__00__product_model.cif,1023,1009,958
2536,split__Q96NR8__RHEA_54912__01,train,316,A,B,RHEA:54912,Q96NR8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_153/split__Q96NR8__RHEA_54912__01__reactant/split__Q96NR8__RHEA_54912__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_153/split__Q96NR8__RHEA_54912__01__product/split__Q96NR8__RHEA_54912__01__product_model.cif,1023,1009,958
2537,split__Q96PC2__RHEA_12793__00,train,410,A,B,RHEA:12793,Q96PC2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_157/split__Q96PC2__RHEA_12793__00__reactant/split__Q96PC2__RHEA_12793__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_157/split__Q96PC2__RHEA_12793__00__product/split__Q96PC2__RHEA_12793__00__product_model.cif,959,1257,899
2538,split__Q96PC2__RHEA_37467__01,train,410,A,B,RHEA:37467,Q96PC2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_158/split__Q96PC2__RHEA_37467__01__reactant/split__Q96PC2__RHEA_37467__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_158/split__Q96PC2__RHEA_37467__01__product/split__Q96PC2__RHEA_37467__01__product_model.cif,959,1257,899
2539,split__Q96PE7__RHEA_20553__00,train,176,A,B,RHEA:20553,Q96PE7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_159/split__Q96PE7__RHEA_20553__00__reactant/split__Q96PE7__RHEA_20553__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_159/split__Q96PE7__RHEA_20553__00__product/split__Q96PE7__RHEA_20553__00__product_model.cif,1366,1354,1279
2540,split__Q96PP8__RHEA_19669__00,train,586,A,B,RHEA:19669,Q96PP8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_164/split__Q96PP8__RHEA_19669__00__reactant/split__Q96PP8__RHEA_19669__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_164/split__Q96PP8__RHEA_19669__00__product/split__Q96PP8__RHEA_19669__00__product_model.cif,771,1017,723
2541,split__Q96RQ9__RHEA_61244__01,train,567,A,B,RHEA:61244,Q96RQ9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_174/split__Q96RQ9__RHEA_61244__01__reactant/split__Q96RQ9__RHEA_61244__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_174/split__Q96RQ9__RHEA_61244__01__product/split__Q96RQ9__RHEA_61244__01__product_model.cif,1367,1355,1280
2542,split__Q96SL4__RHEA_16833__00,train,187,A,B,RHEA:16833,Q96SL4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_181/split__Q96SL4__RHEA_16833__00__reactant/split__Q96SL4__RHEA_16833__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_181/split__Q96SL4__RHEA_16833__00__product/split__Q96SL4__RHEA_16833__00__product_model.cif,1368,1356,1281
2543,split__Q96SQ9__RHEA_51984__01,train,504,A,B,RHEA:51984,Q96SQ9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_183/split__Q96SQ9__RHEA_51984__01__reactant/split__Q96SQ9__RHEA_51984__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_183/split__Q96SQ9__RHEA_51984__01__product/split__Q96SQ9__RHEA_51984__01__product_model.cif,1369,1357,1282
2544,split__Q96SQ9__RHEA_55860__00,train,504,A,B,RHEA:55860,Q96SQ9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_182/split__Q96SQ9__RHEA_55860__00__reactant/split__Q96SQ9__RHEA_55860__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_182/split__Q96SQ9__RHEA_55860__00__product/split__Q96SQ9__RHEA_55860__00__product_model.cif,1369,1357,1282
2545,split__Q96SZ5__RHEA_14409__00,train,270,A,B,RHEA:14409,Q96SZ5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_184/split__Q96SZ5__RHEA_14409__00__reactant/split__Q96SZ5__RHEA_14409__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_184/split__Q96SZ5__RHEA_14409__00__product/split__Q96SZ5__RHEA_14409__00__product_model.cif,1370,1358,1283
2546,split__Q96T66__RHEA_21360__00,train,252,A,B,RHEA:21360,Q96T66,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_190/split__Q96T66__RHEA_21360__00__reactant/split__Q96T66__RHEA_21360__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_190/split__Q96T66__RHEA_21360__00__product/split__Q96T66__RHEA_21360__00__product_model.cif,1371,1359,1284
2547,split__Q96T66__RHEA_22860__01,train,252,A,B,RHEA:22860,Q96T66,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_191/split__Q96T66__RHEA_22860__01__reactant/split__Q96T66__RHEA_22860__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_191/split__Q96T66__RHEA_22860__01__product/split__Q96T66__RHEA_22860__01__product_model.cif,1371,1359,1284
2548,split__Q96V44__RHEA_16381__00,train,377,A,B,RHEA:16381,Q96V44,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_192/split__Q96V44__RHEA_16381__00__reactant/split__Q96V44__RHEA_16381__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_192/split__Q96V44__RHEA_16381__00__product/split__Q96V44__RHEA_16381__00__product_model.cif,1372,1360,1285
2549,split__Q96VN5__RHEA_18585__00,train,249,A,B,RHEA:18585,Q96VN5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_193/split__Q96VN5__RHEA_18585__00__reactant/split__Q96VN5__RHEA_18585__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_193/split__Q96VN5__RHEA_18585__00__product/split__Q96VN5__RHEA_18585__00__product_model.cif,1373,1361,1286
2550,split__Q96YK1__RHEA_26446__00,train,359,A,B,RHEA:26446,Q96YK1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_198/split__Q96YK1__RHEA_26446__00__reactant/split__Q96YK1__RHEA_26446__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_198/split__Q96YK1__RHEA_26446__00__product/split__Q96YK1__RHEA_26446__00__product_model.cif,1374,1362,1287
2551,split__Q972D2__RHEA_25876__00,train,472,A,B,RHEA:25876,Q972D2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_199/split__Q972D2__RHEA_25876__00__reactant/split__Q972D2__RHEA_25876__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_199/split__Q972D2__RHEA_25876__00__product/split__Q972D2__RHEA_25876__00__product_model.cif,1375,1363,1288
2552,split__Q975F9__RHEA_15225__00,train,401,A,B,RHEA:15225,Q975F9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_200/split__Q975F9__RHEA_15225__00__reactant/split__Q975F9__RHEA_15225__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_200/split__Q975F9__RHEA_15225__00__product/split__Q975F9__RHEA_15225__00__product_model.cif,1376,1364,1289
2553,split__Q975F9__RHEA_19889__01,train,401,A,B,RHEA:19889,Q975F9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_201/split__Q975F9__RHEA_19889__01__reactant/split__Q975F9__RHEA_19889__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_201/split__Q975F9__RHEA_19889__01__product/split__Q975F9__RHEA_19889__01__product_model.cif,1376,1364,1289
2554,split__Q977U7__RHEA_14293__00,train,357,A,B,RHEA:14293,Q977U7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_202/split__Q977U7__RHEA_14293__00__reactant/split__Q977U7__RHEA_14293__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_202/split__Q977U7__RHEA_14293__00__product/split__Q977U7__RHEA_14293__00__product_model.cif,1377,1365,1290
2555,split__Q977U7__RHEA_14405__01,train,357,A,B,RHEA:14405,Q977U7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_203/split__Q977U7__RHEA_14405__01__reactant/split__Q977U7__RHEA_14405__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_203/split__Q977U7__RHEA_14405__01__product/split__Q977U7__RHEA_14405__01__product_model.cif,1377,1365,1290
2556,split__Q97D82__RHEA_18509__00,train,181,A,B,RHEA:18509,Q97D82,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_204/split__Q97D82__RHEA_18509__00__reactant/split__Q97D82__RHEA_18509__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_204/split__Q97D82__RHEA_18509__00__product/split__Q97D82__RHEA_18509__00__product_model.cif,1378,1366,1291
2557,split__Q97D83__RHEA_18509__00,train,181,A,B,RHEA:18509,Q97D83,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_205/split__Q97D83__RHEA_18509__00__reactant/split__Q97D83__RHEA_18509__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_205/split__Q97D83__RHEA_18509__00__product/split__Q97D83__RHEA_18509__00__product_model.cif,1378,1366,1291
2558,split__Q97GC0__RHEA_37799__00,train,400,A,B,RHEA:37799,Q97GC0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_206/split__Q97GC0__RHEA_37799__00__reactant/split__Q97GC0__RHEA_37799__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_206/split__Q97GC0__RHEA_37799__00__product/split__Q97GC0__RHEA_37799__00__product_model.cif,1379,1367,1292
2559,split__Q97K92__RHEA_37799__00,train,392,A,B,RHEA:37799,Q97K92,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_207/split__Q97K92__RHEA_37799__00__reactant/split__Q97K92__RHEA_37799__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_207/split__Q97K92__RHEA_37799__00__product/split__Q97K92__RHEA_37799__00__product_model.cif,1379,1367,1292
2560,split__Q97LM4__RHEA_20421__00,train,441,A,B,RHEA:20421,Q97LM4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_208/split__Q97LM4__RHEA_20421__00__reactant/split__Q97LM4__RHEA_20421__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_208/split__Q97LM4__RHEA_20421__00__product/split__Q97LM4__RHEA_20421__00__product_model.cif,1380,1368,1293
2561,split__Q97ML3__RHEA_17417__00,train,306,A,B,RHEA:17417,Q97ML3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_210/split__Q97ML3__RHEA_17417__00__reactant/split__Q97ML3__RHEA_17417__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_210/split__Q97ML3__RHEA_17417__00__product/split__Q97ML3__RHEA_17417__00__product_model.cif,1381,1369,1294
